Recall-macro,top1,top2
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.43421052631578955,0.4375,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.43421052631578955,0.4375,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.43421052631578955,0.4375,0.875
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.43421052631578955,0.4375,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.43421052631578955,0.4375,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.43421052631578955,0.4375,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.43421052631578955,0.4375,0.90625
0.44298245614035087,0.453125,0.90625
0.43421052631578955,0.4375,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
0.44298245614035087,0.453125,0.90625
